"","MovieID","title","year","genres","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western"
"2875","1282","Fantasia (1940)","1940","Animation|Children's|Musical",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2876","2215","Rich and Strange (1932)","1932","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2877","597","Pretty Woman (1990)","1990","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2878","1501","Keys to Tulsa (1997)","1997","Crime",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2879","3941","Sorority House Massacre (1986)","1986","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2880","2944","Dirty Dozen, The (1967)","1967","Action|War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2881","131","Frankie Starlight (1995)","1995","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2882","1026","So Dear to My Heart (1949)","1949","Children's|Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2883","1235","Harold and Maude (1971)","1971","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2884","1459","Absolute Power (1997)","1997","Mystery|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2885","232","Eat Drink Man Woman (1994)","1994","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2886","1532","Sprung (1997)","1997","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2887","3612","Slipper and the Rose, The (1976)","1976","Adventure|Musical|Romance",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2888","1846","Nil By Mouth (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2889","1373","Star Trek V: The Final Frontier (1989)","1989","Action|Adventure|Sci-Fi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2890","3693","Toxic Avenger, The (1985)","1985","Comedy|Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2891","2678","Desert Blue (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2892","962","They Made Me a Criminal (1939)","1939","Crime|Drama",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2893","3156","Bicentennial Man (1999)","1999","Comedy|Drama|Sci-Fi",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"2894","2035","Blackbeard's Ghost (1968)","1968","Children's|Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2895","187","Party Girl (1995)","1995","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2896","2438","Outside Ozona (1998)","1998","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2897","1848","Borrowers, The (1997)","1997","Adventure|Children's|Comedy|Fantasy",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2898","2551","Dead Ringers (1988)","1988","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2899","1056","Jude (1996)","1996","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2900","2818","Iron Eagle IV (1995)","1995","Action|War",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2901","3440","Teenage Mutant Ninja Turtles III (1993)","1993","Action|Children's|Fantasy",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2902","3593","Battlefield Earth (2000)","2000","Action|Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2903","938","Gigi (1958)","1958","Musical",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2904","2926","Hairspray (1988)","1988","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2905","3738","Sugarland Express, The (1974)","1974","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2906","2935","Lady Eve, The (1941)","1941","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2907","3493","Torso (Corpi Presentano Tracce di Violenza Carnale) (1973)","1973","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2908","1884","Fear and Loathing in Las Vegas (1998)","1998","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2909","3620","Myth of Fingerprints, The (1997)","1997","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2910","508","Philadelphia (1993)","1993","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2911","1564","Roseanna's Grave (For Roseanna) (1997)","1997","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2912","1117","Eighth Day, The (Le Huitième jour ) (1996)","1996","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2913","571","Wedding Gift, The (1994)","1994","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2914","949","East of Eden (1955)","1955","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2915","2620","This Is My Father (1998)","1998","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2916","2909","Five Wives, Three Secretaries and Me (1998)","1998","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2917","210","Wild Bill (1995)","1995","Western",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2918","532","Serial Mom (1994)","1994","Comedy|Crime|Horror",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"2919","1494","Sixth Man, The (1997)","1997","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2920","3359","Breaking Away (1979)","1979","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2921","1238","Local Hero (1983)","1983","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2922","2389","Psycho (1998)","1998","Crime|Horror|Thriller",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"2923","486","Life with Mikey (1993)","1993","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2924","107","Muppet Treasure Island (1996)","1996","Adventure|Children's|Comedy|Musical",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2925","2181","Marnie (1964)","1964","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2926","3702","Mad Max (1979)","1979","Action|Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2927","2246","Stars and Bars (1988)","1988","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2928","3859","Eyes of Tammy Faye, The (2000)","2000","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2929","1371","Star Trek: The Motion Picture (1979)","1979","Action|Adventure|Sci-Fi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2930","2695","Boys, The (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2931","2292","Overnight Delivery (1996)","1996","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2932","2327","Tales from the Darkside: The Movie (1990)","1990","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2933","3228","Wirey Spindell (1999)","1999","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2934","3771","Golden Voyage of Sinbad, The (1974)","1974","Action|Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2935","2903","Psycho III (1986)","1986","Horror|Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"2936","2144","Sixteen Candles (1984)","1984","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2937","1045","Love Is All There Is (1996)","1996","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2938","2020","Dangerous Liaisons (1988)","1988","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2939","2636","Mummy's Ghost, The (1944)","1944","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2940","2444","24 7: Twenty Four Seven (1997)","1997","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2941","3041","Meatballs Part II (1984)","1984","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2942","2717","Ghostbusters II (1989)","1989","Comedy|Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2943","3172","Ulysses (Ulisse) (1954)","1954","Adventure",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2944","2027","Mafia! (1998)","1998","Comedy|Crime",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"2945","65","Bio-Dome (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2946","880","Island of Dr. Moreau, The (1996)","1996","Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2947","512","Robert A. Heinlein's The Puppet Masters (1994)","1994","Horror|Sci-Fi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2948","3515","Me Myself I (2000)","2000","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2949","1558","Sudden Manhattan (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2950","1582","Wild America (1997)","1997","Adventure|Children's",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2951","2057","Incredible Journey, The (1963)","1963","Adventure|Children's",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2952","209","White Man's Burden (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2953","2268","Few Good Men, A (1992)","1992","Crime|Drama",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2954","2810","Perfect Blue (1997)","1997","Animation|Mystery",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2955","2630","Besieged (L' Assedio) (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2956","2641","Superman II (1980)","1980","Action|Adventure|Sci-Fi",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2957","3552","Caddyshack (1980)","1980","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2958","3846","Easy Money (1983)","1983","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2959","2384","Babe: Pig in the City (1998)","1998","Children's|Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2960","1769","Replacement Killers, The (1998)","1998","Action|Thriller",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2961","335","Underneath, The (1995)","1995","Mystery|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"2962","55","Georgia (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2963","2807","Universal Soldier: The Return (1999)","1999","Action|Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2964","1433","Machine, The (1994)","1994","Comedy|Horror",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2965","939","Reluctant Debutante, The (1958)","1958","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2966","2781","Tingler, The (1959)","1959","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2967","2174","Beetlejuice (1988)","1988","Comedy|Fantasy",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"2968","1940","Gentleman's Agreement (1947)","1947","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2969","1619","Seven Years in Tibet (1997)","1997","Drama|War",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"2970","2460","Texas Chainsaw Massacre 2, The (1986)","1986","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2971","566","Naked in New York (1994)","1994","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2972","1446","Kolya (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2973","829","Joe's Apartment (1996)","1996","Comedy|Musical",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"2974","2592","Joyriders, The (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2975","1643","Mrs. Brown (Her Majesty, Mrs. Brown) (1997)","1997","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2976","276","Milk Money (1994)","1994","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2977","3189","My Dog Skip (1999)","1999","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2978","983","Madagascar Skin (1995)","1995","Romance",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2979","3459","Gothic (1986)","1986","Drama|Horror",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"2980","3734","Prince of the City (1981)","1981","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2981","1986","Halloween 5: The Revenge of Michael Myers (1989)","1989","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2982","2720","Inspector Gadget (1999)","1999","Action|Adventure|Children's|Comedy",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2983","3280","Baby, The (1973)","1973","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2984","2799","Problem Child 2 (1991)","1991","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2985","3757","Asylum (1972)","1972","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2986","3704","Mad Max Beyond Thunderdome (1985)","1985","Action|Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2987","1160","Six of a Kind (1934)","1934","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2988","3857","Bless the Child (2000)","2000","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2989","447","Favor, The (1994)","1994","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"2990","211","Browning Version, The (1994)","1994","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2991","1603","Mimic (1997)","1997","Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2992","404","Brother Minister: The Assassination of Malcolm X (1994)","1994","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2993","1259","Stand by Me (1986)","1986","Adventure|Comedy|Drama",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"2994","1223","Grand Day Out, A (1992)","1992","Animation|Comedy",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"2995","2967","Bad Seed, The (1956)","1956","Drama|Thriller",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2996","1039","Synthetic Pleasures (1995)","1995","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"2997","1489","Cats Don't Dance (1997)","1997","Animation|Children's|Musical",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2998","828","Adventures of Pinocchio, The (1996)","1996","Adventure|Children's",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2999","612","Pallbearer, The (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3000","2854","Don't Look in the Basement! (1973)","1973","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3001","2343","Naked Man, The (1998)","1998","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3002","769","Marlene Dietrich: Shadow and Light (1996)","1996","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3003","2496","Blast from the Past (1999)","1999","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3004","3051","Anywhere But Here (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3005","3050","Light It Up (1999)","1999","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3006","1432","Metro (1997)","1997","Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3007","417","Barcelona (1994)","1994","Comedy|Romance",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"3008","3576","Hidden, The (1987)","1987","Action|Horror|Sci-Fi",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"3009","747","Stupids, The (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3010","906","Gaslight (1944)","1944","Mystery|Thriller",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"3011","3940","Slumber Party Massacre III, The (1990)","1990","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3012","337","What's Eating Gilbert Grape (1993)","1993","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3013","2669","Pork Chop Hill (1959)","1959","War",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3014","909","Apartment, The (1960)","1960","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3015","2088","Popeye (1980)","1980","Adventure|Comedy|Musical",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3016","1933","Life of Émile Zola, The (1937)","1937","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3017","682","Tigrero: A Film That Was Never Made (1994)","1994","Documentary|Drama",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"3018","1723","Twisted (1996)","1996","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3019","2945","Mike's Murder (1984)","1984","Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3020","3494","True Grit (1969)","1969","Adventure|Western",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3021","2363","Godzilla (Gojira) (1954)","1954","Action|Sci-Fi",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3022","2462","Return of the Texas Chainsaw Massacre, The (1994)","1994","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3023","1946","Marty (1955)","1955","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"3024","2504","200 Cigarettes (1999)","1999","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3025","950","Thin Man, The (1934)","1934","Mystery",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3026","717","Mouth to Mouth (Boca a boca) (1995)","1995","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3027","2043","Darby O'Gill and the Little People (1959)","1959","Adventure|Children's|Fantasy",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3028","594","Snow White and the Seven Dwarfs (1937)","1937","Animation|Children's|Musical",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3029","1011","Herbie Rides Again (1974)","1974","Adventure|Children's|Comedy",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3030","862","Manny & Lo (1996)","1996","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3031","3084","Home Page (1999)","1999","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3032","3600","Blue Hawaii (1961)","1961","Comedy|Musical",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"3033","3338","For All Mankind (1989)","1989","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3034","1434","Stranger, The (1994)","1994","Action",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3035","1989","Prom Night III: The Last Kiss (1989)","1989","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3036","1926","Broadway Melody, The (1929)","1929","Musical",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3037","419","Beverly Hillbillies, The (1993)","1993","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3038","3866","Sunset Strip (2000)","2000","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3039","367","Mask, The (1994)","1994","Comedy|Crime|Fantasy",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"3040","426","Body Snatchers (1993)","1993","Horror|Sci-Fi|Thriller",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
"3041","1306","Until the End of the World (Bis ans Ende der Welt) (1991)","1991","Drama|Sci-Fi",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"3042","1082","Candidate, The (1972)","1972","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3043","549","Thirty-Two Short Films About Glenn Gould (1993)","1993","Documentary",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"3044","2968","Time Bandits (1981)","1981","Adventure|Fantasy|Sci-Fi",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"3045","1817","No Looking Back (1998)","1998","Comedy|Drama|Romance",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"3046","2951","Fistful of Dollars, A (1964)","1964","Action|Western",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3047","2454","Fly, The (1958)","1958","Horror|Sci-Fi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"3048","3276","Gun Shy (2000)","2000","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3049","2772","Detroit Rock City (1999)","1999","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3050","3146","Deuce Bigalow: Male Gigolo (1999)","1999","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3051","3794","Chuck & Buck (2000)","2000","Comedy|Drama",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"3052","3898","Bait (2000)","2000","Action|Comedy",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3053","1889","Insomnia (1997)","1997","Thriller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3054","3211","Cry in the Dark, A (1988)","1988","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3055","223","Clerks (1994)","1994","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3056","2477","Firewalker (1986)","1986","Adventure",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3057","3475","Place in the Sun, A (1951)","1951","Drama|Romance",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"3058","3202","Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)","1971","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3059","3068","Verdict, The (1982)","1982","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3060","2838","I Woke Up Early the Day I Died (1998)","1998","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3061","896","Wild Reeds (1994)","1994","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3062","3058","Ape, The (1940)","1940","Horror|Sci-Fi",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"3063","86","White Squall (1996)","1996","Adventure|Drama",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3064","1972","Nightmare on Elm Street 5: The Dream Child, A (1989)","1989","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3065","1952","Midnight Cowboy (1969)","1969","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3066","3919","Hellraiser III: Hell on Earth (1992)","1992","Horror",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"3067","2746","Little Shop of Horrors (1986)","1986","Comedy|Horror|Musical",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"3068","2686","Red Violin, The (Le Violon rouge) (1998)","1998","Drama|Mystery",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"3069","170","Hackers (1995)","1995","Action|Crime|Thriller",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"3070","1148","Wrong Trousers, The (1993)","1993","Animation|Comedy",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3071","2536","Concorde: Airport '79, The (1979)","1979","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3072","768","Someone Else's America (1995)","1995","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3073","1285","Heathers (1989)","1989","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3074","2480","Dry Cleaning (Nettoyage à sec) (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3075","3602","G. I. Blues (1960)","1960","Musical",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"3076","867","Carpool (1996)","1996","Comedy|Crime",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3077","1139","Everything Relative (1996)","1996","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3078","267","Major Payne (1994)","1994","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3079","734","Getting Away With Murder (1996)","1996","Comedy",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3080","1543","Designated Mourner, The (1997)","1997","Drama",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3081","3893","Nurse Betty (2000)","2000","Comedy|Thriller",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
